chr	start	end	strand	pvalue	qvalue	meth.diff
Chromosome_7	74203726	74203728	*	8.11679637151456e-06	0.0235218569953389	-38.8372093023256
Chromosome_7	86038067	86038069	*	7.01383038435497e-06	0.0217225845163571	36.7571721311475
Chromosome_7	94742470	94742472	*	8.29029091432074e-06	0.0238144154309551	36.5079365079365
Chromosome_7	94742480	94742482	*	1.77210206345463e-07	0.00177779962501539	41.5384615384615
Chromosome_7	94742510	94742512	*	3.6959325962795e-09	0.000107026045250414	36.4864864864865
Chromosome_7	94743327	94743329	*	7.05253007094028e-08	0.000953358333100672	36.9565217391304
Chromosome_7	94743415	94743417	*	2.13812304907634e-06	0.0101490317113742	27.906976744186
Chromosome_7	104085109	104085111	*	1.03547171827489e-05	0.0277469698117342	42.5170068027211
Chromosome_7	104261622	104261624	*	1.52313275410267e-05	0.0344851291662896	46.7369808833223
Chromosome_7	109647871	109647873	*	1.00764068039211e-06	0.00601457721543152	35.0877192982456
Chromosome_7	111652063	111652065	*	1.25200453169779e-05	0.030739032482337	37.9772961816305
Chromosome_7	114146896	114146898	*	7.19393793794258e-06	0.0219841150417591	34.1880341880342
Chromosome_7	116960914	116960916	*	9.66585084202565e-07	0.0058794812070594	-37.9509379509379
Chromosome_7	126513856	126513858	*	1.10076076709174e-05	0.0287455360499277	35.0680353306278
Chromosome_7	126514046	126514048	*	1.42163437159079e-05	0.0333707037141402	37.0227038183695
Chromosome_7	133450251	133450253	*	2.67111797172872e-07	0.00234438494303329	-43.2831136220967
Chromosome_7	133660181	133660183	*	1.32291531807968e-05	0.031900631937947	-38.5093167701863
Chromosome_7	133913490	133913492	*	4.45456055858345e-06	0.0159700758815899	-28.8135593220339
Chromosome_7	137495306	137495308	*	4.13234394069309e-06	0.0153166896809782	28.5714285714286
Chromosome_7	139069058	139069060	*	1.91503863252276e-07	0.00186803551894387	-41.4724576271186
Chromosome_8	114366	114368	*	2.08038617883746e-05	0.0424565438528415	39.3215739484396
Chromosome_8	2048886	2048888	*	1.35941621640773e-05	0.0325079213541384	-38.458110516934
Chromosome_8	2296082	2296084	*	2.16347580902856e-06	0.010230006649362	-38.6034255599473
Chromosome_8	2296094	2296096	*	7.73011963711427e-07	0.00516401998859774	-44.3650793650794
Chromosome_8	2296149	2296151	*	1.93048372099614e-07	0.00187187972150954	-42.4768518518519
Chromosome_8	2296179	2296181	*	3.66156604932745e-06	0.0143963202383512	-42.8614640048397
Chromosome_8	2296286	2296288	*	2.53876096080454e-05	0.0473783652563811	-50.7575757575758
Chromosome_8	2604432	2604434	*	1.45034594728286e-05	0.033898248254159	-25.9195402298851
Chromosome_8	2614642	2614644	*	2.66255416725993e-06	0.0116768931624847	-47.7272727272727
Chromosome_8	2619333	2619335	*	4.49107635545248e-10	2.65179539819985e-05	-40
Chromosome_8	4014643	4014645	*	2.01599690270246e-05	0.0414759965041822	38.7508626639061
Chromosome_8	6553376	6553378	*	2.40760578315873e-05	0.0461060544680797	-59.8484848484849
Chromosome_8	6937058	6937060	*	2.35837123495724e-06	0.0107998892847073	-32
Chromosome_8	8609835	8609837	*	2.4896333147178e-05	0.0470115911308231	30.9152542372881
Chromosome_8	10245479	10245481	*	3.58105301913001e-06	0.0142378054513843	45.9259259259259
Chromosome_8	12436920	12436922	*	2.75941777476982e-08	0.000499515048134202	-46.4883670363122
Chromosome_8	12512529	12512531	*	3.82346482087922e-06	0.0145472298823201	-45.5102040816327
Chromosome_8	21434563	21434565	*	3.3651459567089e-07	0.00276234462898575	32.6530612244898
Chromosome_8	21520742	21520744	*	7.69938747492898e-08	0.00100531844356916	43.2432432432432
Chromosome_8	22065619	22065621	*	2.14193459999584e-06	0.0101490317113742	51.7948717948718
Chromosome_8	22714620	22714622	*	2.34189944687594e-05	0.0452138281001153	-26.25
Chromosome_8	37404011	37404013	*	9.86917012422851e-06	0.0267136411012825	35.7981220657277
Chromosome_8	38148490	38148492	*	1.791786546458e-05	0.0384106474597641	36.8321810182275
Chromosome_8	38603384	38603386	*	2.68370528506283e-06	0.0117026535449442	-33.808240277243
Chromosome_8	40496670	40496672	*	3.8302496744372e-10	2.65179539819985e-05	56.3025210084034
Chromosome_8	40752906	40752908	*	1.92602195346967e-05	0.0404210188067534	31.7307692307692
Chromosome_8	43466480	43466482	*	2.08213273477075e-05	0.0424565438528415	-32.4324324324324
Chromosome_8	44984678	44984680	*	3.61006349291533e-06	0.0142790347207312	-29.5784543325527
Chromosome_8	48850695	48850697	*	9.91911573658745e-07	0.00595160809035134	-54.7652916073969
Chromosome_8	48962992	48962994	*	6.38099623918834e-06	0.0203633340184787	25.0699626865672
Chromosome_8	49264047	49264049	*	7.90761663295153e-06	0.0232503575988294	30.7178043631246
Chromosome_8	49891679	49891681	*	2.57836312844281e-05	0.0478225706436093	-35.3233830845771
Chromosome_8	55385635	55385637	*	2.43319347826022e-05	0.0464547905422248	33.950046253469
Chromosome_8	66088968	66088970	*	7.25742677726707e-06	0.0220607873850106	-39.9450549450549
Chromosome_8	67244542	67244544	*	4.39465172465867e-06	0.0159292506821756	-29.7588978185993
Chromosome_8	67244584	67244586	*	1.93997312328973e-05	0.0406025691663643	-29.3226176808266
Chromosome_8	70771112	70771114	*	5.61281022171671e-06	0.0186755830889163	-35.1851851851852
Chromosome_8	71516481	71516483	*	2.16802383181636e-05	0.0436272752314912	-40.8251231527094
Chromosome_8	71520886	71520888	*	2.34264164649352e-05	0.0452138281001153	-30.5779569892473
Chromosome_8	71665739	71665741	*	2.2276274611744e-05	0.0441951352857781	26
Chromosome_8	71890277	71890279	*	4.21947012743863e-08	0.000678081695362165	40.3030303030303
Chromosome_8	73074409	73074411	*	2.62150655492524e-05	0.0482721346674552	-47.3867595818815
Chromosome_8	73086325	73086327	*	1.93688959865287e-05	0.0406025691663643	-39.3015030946065
Chromosome_8	73233965	73233967	*	2.64286473523408e-05	0.0485099412800787	33.8983050847458
Chromosome_8	74643190	74643192	*	2.66020526641496e-05	0.04860005971777	25.9259259259259
Chromosome_8	74643315	74643317	*	8.20288978837238e-06	0.0237232401034747	31.4285714285714
Chromosome_8	74645144	74645146	*	1.20522929692946e-09	5.03578444858256e-05	53.3333333333333
Chromosome_8	74648882	74648884	*	4.81908825284329e-06	0.0169319478616402	40.8346972176759
Chromosome_8	74648906	74648908	*	4.1675582050402e-07	0.00327988762564529	35.7142857142857
Chromosome_8	74648916	74648918	*	1.0800798272592e-05	0.028464234696067	34.9365750528541
Chromosome_8	74650091	74650093	*	1.08310838514607e-06	0.00635348172148157	36.5853658536585
Chromosome_8	74700218	74700220	*	2.08870219703907e-05	0.0424870700507511	35.2642276422764
Chromosome_8	75111343	75111345	*	1.91462859316276e-06	0.00953041347574062	50.3875968992248
Chromosome_8	75512325	75512327	*	3.71373951119973e-06	0.0144405621202955	-39.0625
Chromosome_8	76750089	76750091	*	3.99683992972901e-06	0.0150326548784876	-30.4347826086957
Chromosome_8	76853557	76853559	*	2.51841106408661e-05	0.0472629427757245	31.9444444444444
Chromosome_8	77611931	77611933	*	3.04471382115976e-07	0.0025629726596542	-61.9047619047619
Chromosome_8	77612093	77612095	*	1.50749742054909e-06	0.00801923559451197	-32.6923076923077
Chromosome_8	77612184	77612186	*	1.75732585202042e-06	0.00899427369043137	-25.3968253968254
Chromosome_8	77612205	77612207	*	9.10629959078247e-07	0.00573335999139345	-27.7777777777778
Chromosome_8	77612239	77612241	*	1.92427224545291e-05	0.0404210188067534	-28.3018867924528
Chromosome_8	78971430	78971432	*	7.25792555109427e-07	0.00499374295569609	34.6524606798579
Chromosome_8	80296958	80296960	*	2.61244986581948e-06	0.0115710718379883	-49.7130559540889
Chromosome_8	81373845	81373847	*	5.31540461345301e-08	0.000793187296349362	-39.0921885995778
Chromosome_8	83491491	83491493	*	2.09994505141073e-07	0.00197778120878795	-27.536231884058
Chromosome_8	84990147	84990149	*	1.8687035192688e-05	0.0397260011931847	-31.6101694915254
Chromosome_8	85031228	85031230	*	1.78677088334854e-05	0.0383388902459932	-35.0877192982456
Chromosome_8	101688046	101688048	*	2.33960409157247e-05	0.0452138281001153	30.952380952381
Chromosome_8	101688070	101688072	*	3.35336423664942e-07	0.00276234462898575	33.5989010989011
Chromosome_8	101688079	101688081	*	8.84671366791135e-06	0.0248535716635747	29.8645759087669
Chromosome_8	101688085	101688087	*	2.84398648886531e-07	0.00244348424107076	33.445115135256
Chromosome_8	102446339	102446341	*	3.2077948450235e-09	9.82891237906013e-05	-42.4899598393574
Chromosome_8	102813535	102813537	*	1.34123110044062e-05	0.0321483883414506	38.1818181818182
Chromosome_8	106982146	106982148	*	1.51765771318053e-05	0.0343950559490245	34.6491228070175
Chromosome_8	109105977	109105979	*	8.35141048439439e-09	0.000204170089243097	-42.3728813559322
Chromosome_8	109105988	109105990	*	1.48302502476477e-09	5.49688855028781e-05	-42.8571428571429
Chromosome_8	109106022	109106024	*	1.94588574207588e-06	0.00960426397040643	-38.0392156862745
Chromosome_8	109106039	109106041	*	2.98471422281376e-06	0.0126085166760242	-41.2228057014254
Chromosome_8	109106045	109106047	*	5.1922103249949e-07	0.00391212370283726	-42.040072859745
Chromosome_8	113220918	113220920	*	9.04643175497797e-08	0.0011485737280034	-35.2941176470588
Chromosome_8	113220951	113220953	*	1.49677448086281e-07	0.00161380028507768	-31.4285714285714
Chromosome_8	113237677	113237679	*	3.1727422290106e-06	0.0131371738669248	-37.8846153846154
Chromosome_8	113241905	113241907	*	5.68524839917504e-06	0.018825655883411	-34.8484848484849
Chromosome_8	113244938	113244940	*	6.38527966468375e-07	0.00459991050396474	-42.4606845513414
Chromosome_8	113245065	113245067	*	2.77244467427471e-06	0.0119311353657099	-42.5213675213675
Chromosome_8	113247094	113247096	*	1.77930543158837e-07	0.00177779962501539	-31.9148936170213
Chromosome_8	117523446	117523448	*	1.4701056945696e-05	0.034051882402752	41.4545454545455
Chromosome_8	117523569	117523571	*	2.94967245537954e-06	0.0125760764642298	44.1958041958042
Chromosome_8	117523594	117523596	*	7.34296044821755e-06	0.0222033108131414	44.0576230492197
Chromosome_8	117907407	117907409	*	2.91743240077511e-10	2.39443422955578e-05	-56.1507936507937
Chromosome_8	117907428	117907430	*	3.1213351179942e-08	0.000556046139761992	-48.4426229508197
Chromosome_8	117908646	117908648	*	1.20719743768252e-06	0.00679952044003934	-57.4447174447175
Chromosome_8	117908688	117908690	*	1.27534605162441e-06	0.00707925966844115	-45.7692307692308
Chromosome_8	119632877	119632879	*	9.45261467875786e-06	0.0260512248654677	-35.6849315068493
Chromosome_8	120382407	120382409	*	4.68952133986057e-08	0.000733113679876355	32.7868852459016
Chromosome_8	121693239	121693241	*	1.6611744615543e-05	0.0365307927675968	-33.015873015873
Chromosome_8	122009737	122009739	*	1.00291432656861e-05	0.0270510658899966	-43.5436537050624
Chromosome_8	122676273	122676275	*	1.34091307492333e-07	0.00150316586947772	-51.6373991457048
Chromosome_8	122680796	122680798	*	1.31124351577429e-05	0.0316856761002576	-46.2585034013605
Chromosome_8	123781811	123781813	*	1.48577224392346e-05	0.0341097318469377	45.3947368421053
Chromosome_8	124310213	124310215	*	3.18651846551223e-06	0.0131704856567261	-56.8888888888889
Chromosome_8	124373642	124373644	*	6.61074956009157e-06	0.020782293293988	-32.4009324009324
Chromosome_8	126770198	126770200	*	1.06791116719162e-07	0.00129355285589197	40.6384814495254
Chromosome_8	127028636	127028638	*	2.38636961257974e-08	0.000449508616790911	-52.7643784786642
Chromosome_8	129446828	129446830	*	2.97783886272583e-06	0.0126085166760242	-36.2533692722372
Chromosome_8	130355232	130355234	*	2.05426782405694e-06	0.00995953045493052	-35.2941176470588
Chromosome_8	132013848	132013850	*	7.12167196357055e-06	0.0218796569966731	26.5625
Chromosome_8	132866970	132866972	*	5.79348707039008e-06	0.0190580351519455	38.5866166353971
Chromosome_8	132866973	132866975	*	1.77655022015722e-07	0.00177779962501539	41.025641025641
Chromosome_9	4375137	4375139	*	2.5427537420112e-05	0.0473915995649819	26.8170426065163
Chromosome_9	6304348	6304350	*	8.05807539609797e-07	0.00527575175274879	-44.5893719806763
Chromosome_9	7002148	7002150	*	1.12625916706667e-05	0.0290458621272641	31.9522912743252
Chromosome_9	7011266	7011268	*	9.28495507024486e-06	0.0257076190659939	50.2063679245283
Chromosome_9	7078106	7078108	*	1.72817056653414e-05	0.0374309941575655	-41.1317567567568
Chromosome_9	12738790	12738792	*	7.85186310952101e-06	0.0231863826986499	37.4441132637854
Chromosome_9	13568752	13568754	*	1.94755559057108e-06	0.00960426397040643	-35.4148082069581
Chromosome_9	14902411	14902413	*	1.51469315504983e-06	0.00803890521925648	-42.4278846153846
Chromosome_9	16760218	16760220	*	1.28802196784461e-06	0.00711524864619791	-41.6266025641026
Chromosome_9	16903751	16903753	*	3.17935982461348e-08	0.000556627346952587	49.8305084745763
Chromosome_9	16984364	16984366	*	7.42493711594048e-06	0.0223922611405048	28.5938727415554
Chromosome_9	18437435	18437437	*	2.34327305429606e-05	0.0452138281001153	-27.027027027027
Chromosome_9	22102751	22102753	*	8.25871110120168e-06	0.0237831581999749	-36.5811965811966
Chromosome_9	23335803	23335805	*	1.13400372051358e-05	0.0291173325031317	-41.3828689370485
Chromosome_9	23722191	23722193	*	3.60728911886379e-06	0.0142790347207312	28.8888888888889
Chromosome_9	23722196	23722198	*	1.70238771584403e-05	0.0370471411831231	29.5454545454545
Chromosome_9	23723442	23723444	*	1.27989795166283e-05	0.0311575636939672	29.3981481481482
Chromosome_9	23725477	23725479	*	1.68203691966795e-05	0.0367784099889447	27.6595744680851
Chromosome_9	23763489	23763491	*	2.78007876180921e-07	0.00240179316809659	-41.5897435897436
Chromosome_9	25841624	25841626	*	7.5866110584826e-06	0.022760363399867	28.1735159817352
Chromosome_9	26303861	26303863	*	4.14739464468911e-06	0.0153477212974785	-30.5376344086021
Chromosome_9	26481371	26481373	*	2.31789349432006e-07	0.00211374735682348	49.316566429743
Chromosome_9	26505244	26505246	*	5.87477551959811e-06	0.0192706648861221	26.1904761904762
Chromosome_9	26522787	26522789	*	7.87065869750408e-06	0.0231887115966158	-42.3348566680515
Chromosome_9	26523028	26523030	*	1.44726676207807e-05	0.0338685997881178	29.7872340425532
Chromosome_9	27127954	27127956	*	1.53685014357943e-05	0.0346591158563424	45.5675675675676
Chromosome_9	27433286	27433288	*	9.92588666138852e-11	1.34177758433661e-05	42.3076923076923
Chromosome_9	27441706	27441708	*	2.71317525176253e-05	0.0491333489310212	31.6696914700544
Chromosome_9	27475513	27475515	*	3.1070469986328e-07	0.00260589793420354	-41.9183673469388
Chromosome_9	27487781	27487783	*	9.06873717705539e-06	0.025291800401607	-64.7058823529412
Chromosome_9	27491588	27491590	*	5.18345007878487e-06	0.0177523782099555	-59.5441595441595
Chromosome_9	27530199	27530201	*	3.37772305476592e-07	0.00276234462898575	-56.0283687943262
Chromosome_9	27570492	27570494	*	1.56212335016266e-05	0.034954655185001	-28.0911680911681
Chromosome_9	33316340	33316342	*	1.63221757396212e-05	0.0362081458652002	-25.9259259259259
Chromosome_9	33575502	33575504	*	1.12286481341616e-09	4.96231433499058e-05	-47.6244343891403
Chromosome_9	33918725	33918727	*	2.51011883678176e-05	0.0471658828047736	40.6363636363636
Chromosome_9	36260374	36260376	*	7.78981875523369e-06	0.0230688408894691	39.4893617021277
Chromosome_9	37367760	37367762	*	2.20737591458831e-05	0.0441870036966368	-43.9104674127716
Chromosome_9	37379667	37379669	*	1.17997910072226e-05	0.0299770030122288	40.2787967718269
Chromosome_9	37379672	37379674	*	2.06551323240855e-05	0.0422300710503201	39.9366643209008
Chromosome_9	37434143	37434145	*	2.01127016995097e-05	0.0414677266825202	-29.7961896322552
Chromosome_9	38326210	38326212	*	1.39803114710922e-05	0.0329851172499866	29.6296296296296
Chromosome_9	40640826	40640828	*	8.62221135446917e-07	0.00548872667193996	52.3504273504273
Chromosome_9	41325582	41325584	*	1.63389784809501e-05	0.0362081458652002	39.1987673343606
Chromosome_9	41373904	41373906	*	1.95647442002673e-06	0.00962758663334298	29.0909090909091
Chromosome_9	42778049	42778051	*	2.30599842917203e-06	0.01072734381109	-45.6548347613219
Chromosome_9	44599562	44599564	*	2.60937443224866e-05	0.048164515173415	32.6530612244898
Chromosome_9	45350605	45350607	*	1.89208471334339e-05	0.0400378633949094	29.3725490196078
Chromosome_9	52837782	52837784	*	7.72843346411568e-07	0.00516401998859774	31.1116829644879
Chromosome_9	52996468	52996470	*	4.56802769073322e-06	0.0163005779259042	-26.9230769230769
Chromosome_9	63156311	63156313	*	9.41497606441911e-07	0.00582518051726179	-41.6589861751152
Chromosome_9	68034199	68034201	*	1.60283508954387e-06	0.00837136555480677	29.4117647058824
Chromosome_9	68210809	68210811	*	2.74339766407633e-05	0.0494468603985195	-25.3968253968254
Chromosome_9	80814797	80814799	*	4.59139507193253e-09	0.000130262613299498	47.952380952381
Chromosome_9	81636090	81636092	*	1.32865538480327e-07	0.00150316586947772	-41.2062116287468
Chromosome_9	82021690	82021692	*	6.18729742542042e-06	0.0199413768482981	-25.7579160116775
Chromosome_9	85374921	85374923	*	3.85979884627664e-06	0.0146611973296521	-26.3157894736842
Chromosome_9	85738668	85738670	*	1.01169694862818e-06	0.00602314442876006	38.920293951385
Chromosome_9	86274349	86274351	*	4.03855098131574e-06	0.0151153198050784	-29.5081967213115
Chromosome_9	90385792	90385794	*	2.27378560176389e-05	0.044432661911305	-27.6595744680851
Chromosome_9	90385803	90385805	*	8.24626602321737e-06	0.0237771151670268	-30.4347826086957
Chromosome_9	92968466	92968468	*	7.7442531389863e-06	0.0230036308003832	-36.1519607843137
Chromosome_9	92984345	92984347	*	1.53546004362654e-05	0.0346591158563424	-55.1071878940731
Chromosome_9	92984363	92984365	*	6.5319896325615e-06	0.0206476779477312	-45.5384615384615
Chromosome_9	92984692	92984694	*	4.4130876543498e-06	0.0159457730910434	-54.4155844155844
Chromosome_9	93076039	93076041	*	1.23959922931682e-08	0.000266230410406826	44.0769230769231
Chromosome_9	94394448	94394450	*	9.13800928650048e-06	0.0253978432318485	-44.8275862068966
Chromosome_9	95347122	95347124	*	1.799389570296e-06	0.00914843708738273	-30
Chromosome_9	95347142	95347144	*	2.46414776526542e-05	0.0468434539524534	-30.5173232083531
Chromosome_9	97180588	97180590	*	1.10034186284724e-07	0.00131017850156145	28.169014084507
Chromosome_9	109700036	109700038	*	6.30441992012971e-08	0.000872773187391423	-49.0439276485788
Chromosome_9	114550914	114550916	*	8.04295998981066e-06	0.0234855814984643	-39.2156862745098
Chromosome_9	114550924	114550926	*	1.24659152883769e-05	0.0306716709848739	-34.6153846153846
Chromosome_9	114550927	114550929	*	1.76702213395122e-06	0.00900379481590807	-39.2156862745098
Chromosome_9	126095284	126095286	*	7.66594422290209e-06	0.0228788963938482	30.2325581395349
Chromosome_9	127422243	127422245	*	1.25262310991809e-09	5.14034815395145e-05	-52
Chromosome_9	127422333	127422335	*	1.47229352412648e-07	0.00159594780103631	-49.9791405924072
Chromosome_9	128246214	128246216	*	2.67992419890863e-05	0.048800390489552	48.0392156862745
Chromosome_9	130785106	130785108	*	2.67282221943636e-07	0.00234438494303329	-36
Chromosome_9	131176808	131176810	*	1.40808629569862e-05	0.0331882839991086	42.0450350682909
Chromosome_9	132267538	132267540	*	5.39849648464657e-06	0.0181906655896418	-50.6072874493927
Chromosome_9	132695176	132695178	*	8.10870368874745e-06	0.0235218569953389	-31.8181818181818
Chromosome_9	132695232	132695234	*	2.18519878989544e-07	0.00200868152182779	-35.4166666666667
